Name	tpm	expression_level	log_tpm	locus_tag
PA0480	20.97615806803333	low	4.390678557180023	PA0480
PA0481	20.534145695733333	low	4.359953021451124	PA0481
glcB	68.86862244623335	medium_high	6.105774914506542	PA0482
PA0483	89.24046658923334	medium_high	6.47962615154666	PA0483
PA0484	43.11462667956667	medium_low	5.430105482954891	PA0484
PA0485	98.4734321862	medium_high	6.62166263749388	PA0485
PA0486	67.99019635233333	medium_high	6.08725483105144	PA0486
PA0487	111.39009215306665	medium_high	6.799477104343835	PA0487
PA0488	70.6779936834	medium_high	6.143189181974238	PA0488
PA0489	15.721130379066667	low	3.9746330487207695	PA0489
PA0490	118.44762234579999	medium_high	6.888105428755137	PA0490
PA0491	30.199645635366664	low	4.9164597158582914	PA0491
PA0492	433.3858209365333	high	8.759508143392804	PA0492
PA0493	66.39221735323333	medium_low	6.052942230375909	PA0493
PA0494	32.978813213033334	medium_low	5.043467577274676	PA0494
PA0495	70.84193056026668	medium_high	6.1465316233488965	PA0495
PA0496	29.300612646266668	low	4.872858925148891	PA0496
PA0497	24.857079775366667	low	4.635584912554526	PA0497
PA0498	131.51295892890002	medium_high	7.039061155538031	PA0498
PA0499	58.70993742266666	medium_low	5.8755328138444565	PA0499
bioB	315.66260580393333	high	8.302239555219634	PA0500
bioF	152.7420025184	high	7.254953033130689	PA0501
PA0502	106.0199419275	medium_high	6.728191845261011	PA0502
PA0503	104.81629923683333	medium_high	6.71171926733466	PA0503
bioD	241.60804725193336	high	7.916524697157551	PA0504
PA0505	841.3475296199332	high	9.716558037454126	PA0505
PA0506	447.1086972031333	high	8.804481799376578	PA0506
PA0507	14.969436497566667	low	3.9039480091716485	PA0507
PA0508	30.55845922583333	low	4.933499898624652	PA0508
nirN	610.8333106568667	high	9.254634928741666	PA0509
PA0510	422.5124067690667	high	8.722849895480564	PA0510
nirJ	395.79617563856664	high	8.628613862256334	PA0511
PA0512	429.2564448193	high	8.745695984663856	PA0512
PA0513	311.3734587016	high	8.28250216491908	PA0513
nirL	331.3683239796333	high	8.372291889432338	PA0514
PA0515	482.49523217210003	high	8.914370876081552	PA0515
nirF	499.9422062341667	high	8.965617517465073	PA0516
nirC	233.2998808407667	high	7.866041760232376	PA0517
nirM	1618.6790447115334	high	10.660601237871223	PA0518
nirS	2422.3554098617	high	11.242194838557964	PA0519
nirQ	1396.6855411106335	high	10.447791524201634	PA0520
PA0521	656.9088192684667	high	9.359549324221483	PA0521
PA0522	576.3569363241	high	9.170818735432066	PA0522
norC	6429.579693202933	high	12.650508715162285	PA0523
norB	1912.8425078874	high	10.901502380278544	PA0524
PA0525	1521.2075542451332	high	10.571001293116705	PA0525
PA0526	945.2716593701001	high	9.884585191387744	PA0526
dnr	195.1353452303	high	7.6083313094439635	PA0527
PA0528	40.08335841663333	medium_low	5.324931485856566	PA0528
PA0529	62.03750790233334	medium_low	5.955068828180162	PA0529
PA0530	24.95770015133333	low	4.641413091061192	PA0530
PA0531	35.34083809533333	medium_low	5.143264348179388	PA0531
PA0532	18.23034283263333	low	4.188269787273146	PA0532
PA0533	31.7270546586	medium_low	4.987641691571172	PA0533
PA0534	30.894851077166667	medium_low	4.949294514104262	PA0534
PA0535	40.50994644386666	medium_low	5.3402042725994665	PA0535
PA0536	49.50163771176667	medium_low	5.629404350979805	PA0536
PA0537	194.41965204753333	high	7.603030244513469	PA0537
dsbB	166.00232056316665	high	7.3750595990672405	PA0538
PA0539	61.214422621333334	medium_low	5.935799698669329	PA0539
PA0540	56.805735327133334	medium_low	5.82796469205209	PA0540
PA0541	242.3452454721	high	7.920919968581457	PA0541
PA0542	156.70141275753335	high	7.291874376407806	PA0542
PA0543	32.614293126166665	medium_low	5.027432455144732	PA0543
PA0544	56.50373049103333	medium_low	5.820274215216001	PA0544
PA0545	32.77558551253333	medium_low	5.03454964828582	PA0545
metK	82.44628098073333	medium_high	6.365382512362553	PA0546
PA0547	70.95434098133335	medium_high	6.148819045849189	PA0547
tktA	122.55235974120001	medium_high	6.9372544532871165	PA0548
PA0549	59.64600779163334	medium_low	5.898353674015639	PA0549
PA0550	32.67062123463334	medium_low	5.029921982892709	PA0550
epd	56.73546051873333	medium_low	5.826178818127317	PA0551
pgk	82.1794656276	medium_high	6.360706044291471	PA0552
PA0553	89.93950250863332	medium_high	6.490882998792972	PA0553
PA0554	164.14241873276669	high	7.358804307280975	PA0554
fda	151.88746432679997	high	7.246858995099599	PA0555
PA0556	28.17441458553333	low	4.8163137289468905	PA0556
PA0557	21.085345270466664	low	4.398168740688031	PA0557
PA0558	72.71357190326667	medium_high	6.184152761509832	PA0558
PA0559	32.51129420016667	medium_low	5.022869082444351	PA0559
PA0560	108.30116455490001	medium_high	6.7589049460039385	PA0560
PA0561	53.77701790303333	medium_low	5.748917850548324	PA0561
PA0562	64.98463776716666	medium_low	6.022026803235151	PA0562
PA0563	682.3505697224333	high	9.41436932969112	PA0563
PA0564	31.824508084199994	medium_low	4.9920663092506015	PA0564
PA0565	97.9042320493	medium_high	6.613299318603722	PA0565
PA0566	104.024309878	medium_high	6.700776907007292	PA0566
PA0567	36.82047004726667	medium_low	5.202436139025808	PA0567
PA0568	72.23553988946666	medium_high	6.174636912706237	PA0568
PA0569	21.5743098974	low	4.431242507199035	PA0569
PA0570	11.774484932966667	low	3.5575920463681086	PA0570
PA0571	70.53295621919999	medium_high	6.140225602959036	PA0571
PA0572	35.97724495853333	medium_low	5.169012807968061	PA0572
PA0573	89.02198644076667	medium_high	6.476089788401301	PA0573
PA0574	77.32097655993333	medium_high	6.272787953715299	PA0574
PA0575	27.205610149666665	low	4.765832279470653	PA0575
rpoD	715.7748045871334	high	9.483361951275684	PA0576
dnaG	89.8757726173	medium_high	6.489860362624067	PA0577
PA0578	145.7237304159	medium_high	7.187092022328977	PA0578
rpsU	2921.5750871954665	high	11.51253065302512	PA0579
gcp	224.1373941052333	high	7.808239551651498	PA0580
PA0581	349.4873545385667	high	8.449096445448262	PA0581
folB	48.6922525617	medium_low	5.6056203378321285	PA0582
PA0583	37.880997805199996	medium_low	5.243402427532485	PA0583
cca	35.72416414436667	medium_low	5.158828351166205	PA0584
PA0585	39.461947801966666	medium_low	5.302390262679329	PA0585
PA0586	172.55298161343333	high	7.4308955926802875	PA0586
PA0587	134.8408023707	medium_high	7.0751133069972765	PA0587
PA0588	320.62444587759995	high	8.324740617144462	PA0588
PA0589	83.33712383636667	medium_high	6.380887404927667	PA0589
apaH	136.936448444	medium_high	7.097362690356165	PA0590
PA0591	307.3088844037	high	8.263545666109696	PA0591
ksgA	87.19450981226667	medium_high	6.446165393697214	PA0592
pdxA	117.39133576503333	medium_high	6.875182121986806	PA0593
surA	328.17345790803336	high	8.358314750707661	PA0594
ostA	363.14409524856666	high	8.504398311689076	PA0595
PA0596	92.08938974990001	medium_high	6.524963037990068	PA0596
PA0597	104.95883497116665	medium_high	6.713679801212942	PA0597
PA0598	106.59444721770001	medium_high	6.735988476088137	PA0598
PA0599	104.30759340510001	medium_high	6.704700377058296	PA0599
PA0600	35.82400646263333	medium_low	5.162854788452017	PA0600
PA0601	97.4338290214	medium_high	6.60635085783041	PA0601
PA0602	48.06099952033333	medium_low	5.586794747267615	PA0602
PA0603	35.04820833856667	medium_low	5.131268790560305	PA0603
PA0604	24.0932006685	low	4.59055415645239	PA0604
PA0605	31.118506183833333	medium_low	4.959700901583505	PA0605
PA0606	14.917492714966665	low	3.8989331672328964	PA0606
rpe	96.36114315576667	medium_high	6.590379603608754	PA0607
PA0608	87.51614923596667	medium_high	6.451477354951162	PA0608
trpE	74.957409003	medium_high	6.227999180179996	PA0609
prtN	224.04562417193333	high	7.807648739308657	PA0610
prtR	224.07704418916668	high	7.807851047767131	PA0611
ptrB	58.236880050299995	medium_low	5.863861162365446	PA0612
PA0613	90.17451649503333	medium_high	6.494647877362778	PA0613
PA0614	49.37449788326666	medium_low	5.625694171570703	PA0614
PA0615	132.46518612676667	medium_high	7.049469436984572	PA0615
PA0616	21.382883846566667	low	4.418384533098706	PA0616
PA0617	23.997399817066665	low	4.584806189294233	PA0617
PA0618	15.175101640733333	low	3.9236342743726595	PA0618
PA0619	31.528530228833333	medium_low	4.978586012101858	PA0619
PA0620	50.790233542866666	medium_low	5.666479202635358	PA0620
PA0621	71.86037063466667	medium_high	6.167124471243535	PA0621
PA0622	65.56101021096667	medium_low	6.034766179573716	PA0622
PA0623	25.602824718133334	low	4.67823108409815	PA0623
PA0624	18.7135453112	low	4.2260110002513205	PA0624
PA0625	26.522117284566665	low	4.729124046582798	PA0625
PA0626	38.1716719403	medium_low	5.254430473663863	PA0626
PA0627	7.063099597166667	not_expressed		PA0627
PA0628	16.82244690803333	low	4.072315662866534	PA0628
PA0629	20.330867079266664	low	4.345599840039638	PA0629
PA0630	21.002119791766663	low	4.3924630446229544	PA0630
PA0631	31.248975250633332	medium_low	4.965736975059853	PA0631
PA0633	53.4187714747	medium_low	5.739274892130725	PA0633
PA0634	26.415886552133333	low	4.723333924346186	PA0634
PA0635	14.588419785	low	3.8667517141396277	PA0635
PA0636	19.9366080095	low	4.317348067103623	PA0636
PA0637	14.022871089033336	low	3.809709856635839	PA0637
PA0638	11.809194583633333	low	3.5618386675968807	PA0638
PA0639	18.005864471166667	low	4.1703949606374975	PA0639
PA0640	17.155262225033333	low	4.100579273121249	PA0640
PA0641	21.820079654566666	low	4.447584463140934	PA0641
PA0643	43.39298880496667	medium_low	5.439390053837647	PA0643
PA0644	132.7627963738	medium_high	7.0527071120116664	PA0644
PA0645	302.17750922706665	high	8.239252475909307	PA0645
PA0646	87.29940941303333	medium_high	6.447899988836349	PA0646
PA0647	26.6900849359	low	4.738231991465284	PA0647
PA0648	91.09073718769999	medium_high	6.5092324519575575	PA0648
trpG	93.99366614629999	medium_high	6.554491637558529	PA0649
trpD	70.71367405066667	medium_high	6.143917313848348	PA0650
trpC	96.34850522966667	medium_high	6.590190379317282	PA0651
vfr	838.3938249562667	high	9.711484280770103	PA0652
PA0653	127.77272531873332	medium_high	6.997436097680298	PA0653
speD	128.00439409426667	medium_high	7.000049525228118	PA0654
PA0655	767.7651079234333	high	9.584521186310637	PA0655
PA0656	257.75809809373334	high	8.009873943832286	PA0656
PA0657	78.19132986116666	medium_high	6.288936740018972	PA0657
PA0658	101.24023554103333	medium_high	6.661638958850039	PA0658
PA0659	112.90518771596668	medium_high	6.818967965700994	PA0659
PA0660	122.34490110566666	medium_high	6.934810166117606	PA0660
PA0661	100.31923459473335	medium_high	6.648454435744669	PA0661
argC	73.77580358239999	medium_high	6.205075824784287	PA0662
PA0663	68.198647787	medium_high	6.091671229293272	PA0663
PA0664	151.34824581333334	high	7.241728143624849	PA0664
PA0665	1412.1851401105334	high	10.463713525686101	PA0665
PA0666	133.22212085610002	medium_high	7.057689844253715	PA0666
PA0667	230.54012166136667	high	7.848874039278711	PA0667
tyrZ	277.6632338932667	high	8.117192348597186	PA0668
PA0669	18.3544628581	low	4.198058989586635	PA0669
PA0670	12.430512618	low	3.6358138873515493	PA0670
PA0671	13.759417139599998	low	3.7823474524550798	PA0671
hemO	53.7219897834	medium_low	5.747440835942379	PA0672
PA0673	56.716364454	medium_low	5.8256931529886895	PA0673
vreA	13.024640566500002	low	3.7031716547168263	PA0674
vreI	2.705678551266667	not_expressed		PA0675
vreR	22.893274637666664	low	4.516851934610398	PA0676
PA0677	13.926163740233335	low	3.7997259863386277	PA0677
PA0678	8.944953848733332	not_expressed		PA0678
PA0679	19.901874996333333	low	4.314832451308735	PA0679
PA0680	20.076716058133332	low	4.327451402318543	PA0680
PA0681	10.512540815800001	low	3.3940394967602137	PA0681
PA0682	12.5407847926	low	3.648555728590695	PA0682
PA0683	4.891181012433333	not_expressed		PA0683
PA0684	19.024773301599996	low	4.2498073576250635	PA0684
PA0685	6.390971768466666	not_expressed		PA0685
PA0686	6.6636149099666655	not_expressed		PA0686
PA0687	6.670612770766667	not_expressed		PA0687
PA0688	24.518271321733334	low	4.615785359255388	PA0688
PA0689	123.29502955436665	medium_high	6.945970830701164	PA0689
PA0690	31.534773604799998	medium_low	4.978871670702895	PA0690
PA0691	2.2003443191	not_expressed		PA0691
PA0692	6.625555287866667	not_expressed		PA0692
exbB2	8.870079668	not_expressed		PA0693
exbD2	0.591826901	not_expressed		PA0694
PA0695	2.1513232486	not_expressed		PA0695
PA0696	11.895144006366666	low	3.5723008324775183	PA0696
PA0697	5.285266673733333	not_expressed		PA0697
PA0698	6.676507242966667	not_expressed		PA0698
PA0699	8.903507032433334	not_expressed		PA0699
PA0700	11.468564948966666	low	3.5196129744247315	PA0700
PA0701	20.259993906033333	low	4.340561835080865	PA0701
PA0701a	63.176524488333335	medium_low	5.981316667594763	PA0701a
PA0702	13.917791053433334	low	3.7988583485207346	PA0702
PA0703	20.40421598756667	low	4.350795372374833	PA0703
PA0704	30.586239085133332	low	4.934810817448797	PA0704
migA	163.517190796	high	7.353298506063258	PA0705
cat	148.74831112103334	high	7.216729478019562	PA0706
toxR	21.322979701233336	low	4.414337151174821	PA0707
PA0708	53.07236868936667	medium_low	5.72988903444417	PA0708
PA0709	20.800459730833335	low	4.378543509987565	PA0709
gloA2	15.885437197433333	low	3.9896328911955674	PA0710
PA0711	10.344993181	low	3.3708607891195306	PA0711
PA0712	86.9017511928	medium_high	6.4413133445589414	PA0712
PA0713	1032.5743992272335	high	10.012030019361731	PA0713
PA0714	99.12798143343333	medium_high	6.631220447729644	PA0714
PA0715	670.7779261138334	high	9.389691403408513	PA0715
PA0716	575.1103309227001	high	9.167694943407144	PA0716
PA0718	6.8016440122	not_expressed		PA0718
PA0719	26.766190671566665	low	4.742339926047912	PA0719
PA0720	20.325984179433334	low	4.34525330383772	PA0720
PA0721	0.0	not_expressed		PA0721
PA0722	98.1673577056	medium_high	6.617171478847164	PA0722
coaB	116.97063366006665	medium_high	6.8700025658160655	PA0723
PA0724	13.028933006099999	low	3.703647035290858	PA0724
PA0725	11.082214802833334	low	3.4701743305841086	PA0725
PA0726	18.255731945733334	low	4.190277608267679	PA0726
PA0727	20.2306978668	low	4.3384741820404145	PA0727
PA0728	22.8176534525	low	4.512078528647662	PA0728
PA0729	534.7194211839	high	9.06263826661761	PA0729
PA0730	82.38911989643334	medium_high	6.364381926132674	PA0730
PA0731	75.93753664633334	medium_high	6.2467412947166245	PA0731
PA0732	178.6724650587	high	7.4811735097498175	PA0732
PA0733	14.8417177894	low	3.8915861749071485	PA0733
PA0734	37.30515625406667	medium_low	5.221303145959076	PA0734
PA0735	24.632694522433336	low	4.622502544954372	PA0735
PA0736	39.50398389876667	medium_low	5.303926248459882	PA0736
PA0736a	198.9426909492	high	7.636209085915978	PA0736a
PA0737	64.8948275038	medium_low	6.020031586486127	PA0737
PA0738	34.899033957133334	medium_low	5.125115196521646	PA0738
PA0739	26.518938552233333	low	4.728951126141952	PA0739
sdsA1	8.421774537300001	not_expressed		PA0740
PA0741	22.724225268266668	low	4.506159204678263	PA0741
PA0742	18.076017257	low	4.176004934336668	PA0742
PA0743	59.131700394966664	medium_low	5.8858598588174855	PA0743
PA0744	43.040707270266665	medium_low	5.42762988019181	PA0744
PA0745	297.97324389483333	high	8.219038981424433	PA0745
PA0746	104.86667936753334	medium_high	6.7124125345383465	PA0746
PA0747	236.55711265353332	high	7.886044729342173	PA0747
PA0749	86.06388265923333	medium_high	6.4273360219370925	PA0749
ung	56.45619701323333	medium_low	5.819060044522711	PA0750
PA0751	25.65823826973333	low	4.681350211270789	PA0751
PA0752	7.863236341433333	not_expressed		PA0752
PA0753	10.199015937933334	low	3.3503580539515894	PA0753
PA0754	14.558432695799999	low	3.8637831438507977	PA0754
opdH	16.925168618133334	low	4.081098301705832	PA0755
PA0756	32.26376792283333	medium_low	5.011843028302008	PA0756
PA0757	40.70910353836667	medium_low	5.347279546898499	PA0757
PA0758	79.49506139123332	medium_high	6.312793331036702	PA0758
PA0759	98.87947226800001	medium_high	6.627599138307937	PA0759
PA0760	145.13188207666667	medium_high	7.181220670319255	PA0760
nadB	399.3853857067666	high	8.641637732486203	PA0761
algU	1440.8690538109665	high	10.49272351399737	PA0762
mucA	1472.7612343860667	high	10.524307842742406	PA0763
mucB	468.94295253776664	high	8.87326861763962	PA0764
mucC	307.7810910054334	high	8.265760790022188	PA0765
mucD	352.25938997189996	high	8.460494353897534	PA0766
lepA	141.80427152533335	medium_high	7.147757180854262	PA0767
lepB	185.14282603073335	high	7.53249483839093	PA0768
PA0769	158.99390740616664	high	7.312827672747766	PA0769
rnc	120.19829990806666	medium_high	6.9092726804033004	PA0770
era	92.7263842924	medium_high	6.534907995462758	PA0771
recO	37.911129855666665	medium_low	5.244549548306423	PA0772
pdxJ	136.2840270645667	medium_high	7.09047267323035	PA0773
PA0774	29.182582616933335	low	4.8670356602462395	PA0774
PA0775	38.1712405504	medium_low	5.254414169227757	PA0775
PA0776	11.657754989399999	low	3.5432180808953957	PA0776
PA0777	20.254224993633333	low	4.340150977777276	PA0777
icp	124.13328194633334	medium_high	6.955746164723218	PA0778
PA0779	319.1410897974333	high	8.318050559064579	PA0779
pruR	89.13229243556667	medium_high	6.477876306614814	PA0780
PA0781	6.415889183933333	not_expressed		PA0781
putA	209.26784306103332	high	7.709206828073382	PA0782
putP	78.29134918833334	medium_high	6.290781000454994	PA0783
PA0784	99.84723000640001	medium_high	6.641650499407264	PA0784
azoR1	17.985571240499997	low	4.168768076587445	PA0785
PA0786	9.6284457455	not_expressed		PA0786
PA0787	53.11182654576666	medium_low	5.730961240270028	PA0787
PA0788	60.47735172806667	medium_low	5.918323060960303	PA0788
PA0788a	513.0861433296333	high	9.003057253660003	PA0788a
PA0789	52.77320893793333	medium_low	5.72173380587885	PA0789
PA0790	12.231408040866667	low	3.61251858678607	PA0790
PA0791	85.53315633366667	medium_high	6.418411874015783	PA0791
prpD	24.415014889566663	low	4.609696752694704	PA0792
PA0793	17.645662567366667	low	4.141241696991849	PA0793
PA0794	26.529975765566665	low	4.729551452590694	PA0794
prpC	43.06828197913333	medium_low	5.428553869602033	PA0795
